R device_connect OK
R device_subscribe gsr OK
E4_Bvp 1502566393.65725 4.624903
E4_Bvp 1502566393.67287 4.882241
E4_Bvp 1502566393.6885 4.957775
E4_Bvp 1502566393.70412 4.844515
E4_Bvp 1502566393.71975 4.589248
E4_Bvp 1502566393.73538 4.310953
E4_Bvp 1502566393.751 4.161609
E4_Bvp 1502566393.76663 4.202229
E4_Bvp 1502566393.78225 4.430599
E4_Acc 1502566408.75169 58 -16 16
E4_Acc 1502566408.78294 58 -17 16
E4_Acc 1502566408.81419 58 -17 16
E4_Acc 1502566408.84544 58 -17 16
E4_Acc 1502566408.87669 58 -17 16
E4_Acc 1502566408.90794 58 -16 16
E4_Bvp 1502566393.79788 4.732963
E4_Bvp 1502566393.8135 5.030384
E4_Bvp 1502566393.82913 5.21144
E4_Bvp 1502566393.84476 5.246285
E4_Bvp 1502566393.86038 5.116908
E4_Bvp 1502566393.87601 4.837734
E4_Bvp 1502566393.89163 4.438107
E4_Bvp 1502566393.90726 3.930902
E4_Bvp 1502566393.92288 3.382269
E4_Bvp 1502566393.93851 2.805676
E4_Bvp 1502566393.95414 2.216585
E4_Acc 1502566408.9392 58 -17 16
E4_Acc 1502566408.97045 58 -17 16
E4_Acc 1502566409.0017 58 -16 16
E4_Acc 1502566409.03295 58 -16 16
E4_Acc 1502566409.0642 58 -17 16
E4_Acc 1502566409.09545 58 -17 16
E4_Bvp 1502566393.96976 1.577323
E4_Bvp 1502566393.98539 0.8396006
E4_Bvp 1502566394.00101 -0.04427004
E4_Bvp 1502566394.01664 -1.030603
E4_Bvp 1502566394.03226 -2.028455
E4_Bvp 1502566394.04789 -2.926774
E4_Bvp 1502566394.06352 -3.620167
E4_Bvp 1502566394.07914 -4.13252
E4_Bvp 1502566394.09477 -4.520172
E4_Bvp 1502566394.11039 -4.861395
E4_Bvp 1502566394.12602 -5.165386
E4_Bvp 1502566394.14164 -5.368218
E4_Bvp 1502566394.15727 -5.314978
E4_Bvp 1502566394.1729 -4.860942
E4_Bvp 1502566394.18852 -4.000145
E4_Bvp 1502566394.20415 -2.824306
E4_Bvp 1502566394.21977 -1.527304
E4_Bvp 1502566394.2354 -0.2913389
E4_Bvp 1502566394.25102 0.7364125
E4_Bvp 1502566394.26665 1.526166
E4_Bvp 1502566394.28228 2.090055
E4_Bvp 1502566394.2979 2.454249
E4_Acc 1502566409.1267 58 -16 16
E4_Acc 1502566409.15796 58 -16 16
E4_Acc 1502566409.18921 58 -16 16
E4_Acc 1502566409.22046 58 -17 16
E4_Acc 1502566409.25171 58 -16 16
E4_Acc 1502566409.28296 58 -16 16
E4_Bvp 1502566394.31353 2.646228
E4_Bvp 1502566394.32915 2.672719
E4_Bvp 1502566394.34478 2.570905
E4_Bvp 1502566394.3604 2.384588
E4_Bvp 1502566394.37603 2.170058
E4_Bvp 1502566394.39166 1.973002
E4_Bvp 1502566394.40728 1.814519
E4_Bvp 1502566394.42291 1.69286
E4_Bvp 1502566394.43853 1.633201
E4_Bvp 1502566394.45416 1.691339
E4_Bvp 1502566394.46978 1.892857
E4_Acc 1502566409.31421 58 -16 16
E4_Acc 1502566409.34546 58 -17 16
E4_Acc 1502566409.37672 58 -16 16
E4_Acc 1502566409.40797 58 -16 16
E4_Acc 1502566409.43922 58 -16 16
E4_Acc 1502566409.47047 58 -16 16
E4_Gsr 1502566551.416 0.07429932
E4_Gsr 1502566551.666 0.07814238
E4_Gsr 1502566551.916 0.07942341
E4_Gsr 1502566552.166 0.08070443
E4_Gsr 1502566552.416 0.07558034
E4_Gsr 1502566552.666 0.07942341
E4_Bvp 1502566394.48541 2.254425
E4_Bvp 1502566394.50104 2.682605
E4_Bvp 1502566394.51666 3.066923
E4_Bvp 1502566394.53229 3.22792
E4_Bvp 1502566394.54791 3.055789
E4_Bvp 1502566394.56354 2.527549
E4_Bvp 1502566394.57916 1.744822
E4_Bvp 1502566394.59479 0.9021664
E4_Bvp 1502566394.61042 0.1569529
E4_Bvp 1502566394.62604 -0.4037199
E4_Bvp 1502566394.64167 -0.8008022
E4_Acc 1502566409.50172 58 -16 16
E4_Acc 1502566409.53297 58 -16 16
E4_Acc 1502566409.56422 58 -16 16
E4_Acc 1502566409.59548 57 -16 16
E4_Acc 1502566409.62673 58 -16 16
E4_Acc 1502566409.65798 58 -16 16
E4_Bvp 1502566394.65729 -1.140897
E4_Bvp 1502566394.67292 -1.529643
E4_Bvp 1502566394.68854 -2.07757
E4_Bvp 1502566394.70417 -2.756464
E4_Bvp 1502566394.7198 -3.499935
E4_Bvp 1502566394.73542 -4.159555
E4_Bvp 1502566394.75105 -4.592996
E4_Bvp 1502566394.76667 -4.700629
E4_Bvp 1502566394.7823 -4.461204
E4_Bvp 1502566394.79792 -3.955775
E4_Bvp 1502566394.81355 -3.259503
E4_Acc 1502566409.68923 58 -16 16
E4_Acc 1502566409.72048 58 -16 16
E4_Acc 1502566409.75173 58 -16 16
E4_Acc 1502566409.78298 58 -16 16
E4_Acc 1502566409.81424 58 -16 16
E4_Acc 1502566409.84549 58 -16 16
E4_Bvp 1502566394.82918 -2.463542
E4_Bvp 1502566394.8448 -1.60487
E4_Bvp 1502566394.86043 -0.7153912
E4_Bvp 1502566394.87605 0.1808929
E4_Bvp 1502566394.89168 1.026734
E4_Bvp 1502566394.9073 1.732534
E4_Bvp 1502566394.92293 2.229923
E4_Bvp 1502566394.93856 2.500977
E4_Bvp 1502566394.95418 2.600653
E4_Bvp 1502566394.96981 2.595121
E4_Bvp 1502566394.98543 2.557552
E4_Acc 1502566409.87674 58 -16 17
E4_Acc 1502566409.90799 58 -16 16
E4_Acc 1502566409.93924 58 -16 16
E4_Acc 1502566409.97049 58 -15 16
E4_Acc 1502566410.00174 58 -16 16
E4_Acc 1502566410.033 58 -16 16
E4_Bvp 1502566395.00106 2.522051
E4_Bvp 1502566395.01668 2.481632
E4_Bvp 1502566395.03231 2.435921
E4_Bvp 1502566395.04794 2.392176
E4_Bvp 1502566395.06356 2.387041
E4_Bvp 1502566395.07919 2.418039
E4_Bvp 1502566395.09481 2.451786
E4_Bvp 1502566395.11044 2.420387
E4_Bvp 1502566395.12606 2.26899
E4_Bvp 1502566395.14169 1.958174
E4_Bvp 1502566395.15732 1.498886
E4_Temperature 1502566380.61529 34.63
E4_Temperature 1502566380.8653 34.63
E4_Temperature 1502566381.11532 34.63
E4_Temperature 1502566381.36533 34.63
E4_Temperature 1502566381.61534 34.65
E4_Temperature 1502566381.86535 34.65
E4_Temperature 1502566382.11536 34.65
E4_Temperature 1502566382.36537 34.65
E4_Acc 1502566410.06425 58 -16 16
E4_Acc 1502566410.0955 58 -16 16
E4_Acc 1502566410.12675 58 -15 16
E4_Acc 1502566410.158 58 -15 16
E4_Acc 1502566410.18925 58 -15 17
E4_Acc 1502566410.2205 58 -15 17
E4_Bvp 1502566395.17294 0.9252605
E4_Bvp 1502566395.18857 0.2803402
E4_Bvp 1502566395.20419 -0.3964672
E4_Bvp 1502566395.21982 -1.051256
E4_Bvp 1502566395.23544 -1.620815
E4_Bvp 1502566395.25107 -2.081766
E4_Bvp 1502566395.2667 -2.407928
E4_Bvp 1502566395.28232 -2.634995
E4_Bvp 1502566395.29795 -2.818975
E4_Bvp 1502566395.31357 -3.039986
E4_Bvp 1502566395.3292 -3.37985
E4_Acc 1502566410.25176 58 -15 17
E4_Acc 1502566410.28301 58 -15 17
E4_Acc 1502566410.31426 58 -15 17
E4_Acc 1502566410.34551 58 -15 17
E4_Acc 1502566410.37676 59 -15 17
E4_Acc 1502566410.40801 58 -15 17
E4_Bvp 1502566395.34482 -3.823166
E4_Bvp 1502566395.36045 -4.30851
E4_Bvp 1502566395.37608 -4.721691
E4_Bvp 1502566395.3917 -4.91436
E4_Bvp 1502566395.40733 -4.776709
E4_Bvp 1502566395.42295 -4.263206
E4_Bvp 1502566395.43858 -3.409597
E4_Bvp 1502566395.4542 -2.321003
E4_Bvp 1502566395.46983 -1.135225
E4_Bvp 1502566395.48546 0.04999161
E4_Bvp 1502566395.50108 1.165028
E4_Acc 1502566410.43926 58 -15 17
E4_Acc 1502566410.47052 58 -15 17
E4_Acc 1502566410.50177 58 -15 16
E4_Acc 1502566410.53302 58 -15 16
E4_Acc 1502566410.56427 58 -15 17
E4_Acc 1502566410.59552 58 -15 17
E4_Bvp 1502566395.51671 2.166384
E4_Bvp 1502566395.53233 3.016329
E4_Bvp 1502566395.54796 3.664673
E4_Bvp 1502566395.56358 4.078106
E4_Bvp 1502566395.57921 4.268663
E4_Bvp 1502566395.59484 4.31348
E4_Bvp 1502566395.61046 4.333363
E4_Bvp 1502566395.62609 4.412931
E4_Bvp 1502566395.64171 4.573357
E4_Bvp 1502566395.65734 4.744095
E4_Bvp 1502566395.67296 4.851755
E4_Acc 1502566410.62677 59 -15 17
E4_Acc 1502566410.65802 58 -15 16
E4_Acc 1502566410.68928 58 -16 17
E4_Acc 1502566410.72053 58 -16 16
E4_Acc 1502566410.75178 58 -16 16
E4_Acc 1502566410.78303 58 -16 16
E4_Bvp 1502566395.68859 4.84697
E4_Bvp 1502566395.70422 4.764297
E4_Bvp 1502566395.71984 4.700293
E4_Bvp 1502566395.73547 4.712812
E4_Bvp 1502566395.75109 4.797146
E4_Bvp 1502566395.76672 4.866016
E4_Bvp 1502566395.78234 4.799065
E4_Bvp 1502566395.79797 4.50877
E4_Bvp 1502566395.8136 4.007875
E4_Bvp 1502566395.82922 3.350733
E4_Bvp 1502566395.84485 2.641378
E4_Acc 1502566410.81428 58 -16 16
E4_Acc 1502566410.84553 58 -16 16
E4_Acc 1502566410.87678 58 -16 16
E4_Acc 1502566410.90804 58 -16 17
E4_Acc 1502566410.93929 58 -16 16
E4_Acc 1502566410.97054 58 -16 16
E4_Bvp 1502566395.86047 1.917248
E4_Bvp 1502566395.8761 1.223846
E4_Bvp 1502566395.89172 0.5435028
E4_Bvp 1502566395.90735 -0.1334991
E4_Bvp 1502566395.92298 -0.7888794
E4_Bvp 1502566395.9386 -1.435165
E4_Bvp 1502566395.95423 -2.058788
E4_Bvp 1502566395.96985 -2.676464
E4_Bvp 1502566395.98548 -3.273972
E4_Bvp 1502566396.0011 -3.791687
E4_Bvp 1502566396.01673 -4.130711
E4_Gsr 1502566552.916 0.09351466
E4_Gsr 1502566553.166 0.07686136
E4_Gsr 1502566553.416 0.07686136
E4_Gsr 1502566553.666 0.07814238
E4_Gsr 1502566553.916 0.08070443
E4_Gsr 1502566554.166 0.07814238
E4_Acc 1502566411.00179 58 -16 16
E4_Acc 1502566411.03304 58 -16 16
E4_Acc 1502566411.06429 58 -16 16
E4_Acc 1502566411.09554 58 -16 16
E4_Acc 1502566411.1268 58 -16 16
E4_Acc 1502566411.15805 58 -16 16
E4_Bvp 1502566396.03236 -4.179562
E4_Bvp 1502566396.04798 -3.887344
E4_Bvp 1502566396.06361 -3.273746
E4_Bvp 1502566396.07923 -2.468685
E4_Bvp 1502566396.09486 -1.615795
E4_Bvp 1502566396.11048 -0.8473969
E4_Bvp 1502566396.12611 -0.1869202
E4_Bvp 1502566396.14174 0.3621826
E4_Bvp 1502566396.15736 0.8705025
E4_Bvp 1502566396.17299 1.395565
E4_Bvp 1502566396.18861 1.944851
E4_Bvp 1502566396.20424 2.447281
E4_Bvp 1502566396.21986 2.831776
E4_Bvp 1502566396.23549 2.997669
E4_Bvp 1502566396.25112 2.868217
E4_Bvp 1502566396.26674 2.431728
E4_Bvp 1502566396.28237 1.750645
E4_Bvp 1502566396.29799 0.961113
E4_Bvp 1502566396.31362 0.2146034
E4_Bvp 1502566396.32924 -0.3550262
E4_Bvp 1502566396.34487 -0.7082291
E4_Bvp 1502566396.3605 -0.9035721
E4_Acc 1502566411.1893 58 -16 16
E4_Acc 1502566411.22055 58 -16 16
E4_Acc 1502566411.2518 58 -16 16
E4_Acc 1502566411.28305 58 -16 16
E4_Acc 1502566411.3143 58 -16 16
E4_Acc 1502566411.34556 58 -17 16
E4_Bvp 1502566396.37612 -1.04063
E4_Bvp 1502566396.39175 -1.252605
E4_Bvp 1502566396.40737 -1.594387
E4_Bvp 1502566396.423 -2.095943
E4_Bvp 1502566396.43862 -2.737274
E4_Bvp 1502566396.45425 -3.51207
E4_Bvp 1502566396.46988 -4.399754
E4_Bvp 1502566396.4855 -5.403175
E4_Bvp 1502566396.50113 -6.470921
E4_Bvp 1502566396.51675 -7.533501
E4_Bvp 1502566396.53238 -8.532791
E4_Acc 1502566411.37681 58 -16 16
E4_Acc 1502566411.40806 58 -16 16
E4_Acc 1502566411.43931 58 -16 16
E4_Acc 1502566411.47056 58 -16 16
E4_Acc 1502566411.50181 58 -17 16
E4_Acc 1502566411.53306 58 -17 16
E4_Bvp 1502566396.548 -9.421074
E4_Bvp 1502566396.56363 -10.21269
E4_Bvp 1502566396.57926 -10.94928
E4_Bvp 1502566396.59488 -11.65586
E4_Bvp 1502566396.61051 -12.3054
E4_Bvp 1502566396.62613 -12.81944
E4_Bvp 1502566396.64176 -13.07968
E4_Bvp 1502566396.65738 -13.00578
E4_Bvp 1502566396.67301 -12.56953
E4_Bvp 1502566396.68864 -11.8035
E4_Bvp 1502566396.70426 -10.8211
E4_Acc 1502566411.56432 58 -16 16
E4_Acc 1502566411.59557 58 -16 16
E4_Acc 1502566411.62682 58 -17 16
E4_Acc 1502566411.65807 58 -17 16
E4_Acc 1502566411.68932 58 -17 16
E4_Acc 1502566411.72057 58 -17 16
E4_Bvp 1502566396.71989 -9.742416
E4_Bvp 1502566396.73551 -8.69593
E4_Bvp 1502566396.75114 -7.76001
E4_Bvp 1502566396.76676 -6.984783
E4_Bvp 1502566396.78239 -6.35817
E4_Bvp 1502566396.79802 -5.893093
E4_Bvp 1502566396.81364 -5.555592
E4_Bvp 1502566396.82927 -5.315811
E4_Bvp 1502566396.84489 -5.128632
E4_Bvp 1502566396.86052 -4.921215
E4_Bvp 1502566396.87614 -4.613934
E4_Acc 1502566411.75182 58 -17 16
E4_Acc 1502566411.78308 58 -17 16
E4_Acc 1502566411.81433 58 -17 16
E4_Acc 1502566411.84558 58 -17 16
E4_Acc 1502566411.87683 58 -17 16
E4_Acc 1502566411.90808 58 -17 16
E4_Bvp 1502566396.89177 -4.153866
E4_Bvp 1502566396.9074 -3.550495
E4_Bvp 1502566396.92302 -2.868462
E4_Bvp 1502566396.93865 -2.220531
E4_Bvp 1502566396.95427 -1.689342
E4_Bvp 1502566396.9699 -1.29871
E4_Bvp 1502566396.98552 -0.9982262
E4_Bvp 1502566397.00115 -0.7319603
E4_Bvp 1502566397.01678 -0.4618645
E4_Bvp 1502566397.0324 -0.1848373
E4_Bvp 1502566397.04803 0.04284286
E4_Acc 1502566411.93933 58 -17 16
E4_Acc 1502566411.97058 58 -17 16
E4_Acc 1502566412.00184 58 -17 16
E4_Acc 1502566412.03309 58 -17 16
E4_Acc 1502566412.06434 58 -17 16
E4_Acc 1502566412.09559 58 -17 16
E4_Temperature 1502566382.61539 34.67
E4_Temperature 1502566382.8654 34.67
E4_Temperature 1502566383.11541 34.67
E4_Temperature 1502566383.36542 34.67
E4_Temperature 1502566383.61543 34.67
E4_Temperature 1502566383.86544 34.67
E4_Temperature 1502566384.11546 34.67
E4_Temperature 1502566384.36547 34.67
E4_Bvp 1502566397.06365 0.1923218
E4_Bvp 1502566397.07928 0.2855453
E4_Bvp 1502566397.0949 0.3828239
E4_Bvp 1502566397.11053 0.5429192
E4_Bvp 1502566397.12616 0.8007469
E4_Bvp 1502566397.14178 1.130249
E4_Bvp 1502566397.15741 1.454308
E4_Bvp 1502566397.17303 1.70858
E4_Bvp 1502566397.18866 1.859028
E4_Bvp 1502566397.20428 1.952869
E4_Bvp 1502566397.21991 2.001518
E4_Acc 1502566412.12684 58 -17 16
E4_Acc 1502566412.15809 58 -17 16
E4_Acc 1502566412.18934 58 -17 16
E4_Acc 1502566412.2206 58 -17 16
E4_Acc 1502566412.25185 58 -17 16
E4_Acc 1502566412.2831 58 -17 16
E4_Bvp 1502566397.23554 2.06459
E4_Bvp 1502566397.25116 2.17359
E4_Bvp 1502566397.26679 2.375301
E4_Bvp 1502566397.28241 2.713682
E4_Bvp 1502566397.29804 3.245975
E4_Bvp 1502566397.31366 3.949562
E4_Bvp 1502566397.32929 4.799326
E4_Bvp 1502566397.34492 5.67234
E4_Bvp 1502566397.36054 6.42411
E4_Bvp 1502566397.37617 6.925791
E4_Bvp 1502566397.39179 7.12022
E4_Acc 1502566412.31435 58 -17 16
E4_Acc 1502566412.3456 58 -17 16
E4_Acc 1502566412.37685 58 -17 16
E4_Acc 1502566412.4081 58 -17 16
E4_Acc 1502566412.43936 58 -17 16
E4_Acc 1502566412.47061 58 -17 16
E4_Gsr 1502566554.416 0.07814238
E4_Gsr 1502566554.666 0.07942341
E4_Gsr 1502566554.916 0.08070443
E4_Gsr 1502566555.166 0.07814238
E4_Gsr 1502566555.416 0.07686136
E4_Gsr 1502566555.666 0.07942341
E4_Bvp 1502566397.40742 7.011353
E4_Bvp 1502566397.42304 6.683317
E4_Bvp 1502566397.43867 6.306997
E4_Bvp 1502566397.4543 6.018898
E4_Bvp 1502566397.46992 5.924843
E4_Bvp 1502566397.48555 6.019886
E4_Bvp 1502566397.50117 6.2145
E4_Bvp 1502566397.5168 6.378942
E4_Bvp 1502566397.53242 6.425835
E4_Bvp 1502566397.54805 6.319345
E4_Bvp 1502566397.56368 6.103134
E4_Acc 1502566412.50186 58 -17 16
E4_Acc 1502566412.53311 58 -17 16
E4_Acc 1502566412.56436 58 -17 16
E4_Acc 1502566412.59561 58 -17 16
E4_Acc 1502566412.62686 58 -17 16
E4_Acc 1502566412.65812 58 -17 16
E4_Bvp 1502566397.5793 5.854191
E4_Bvp 1502566397.59493 5.601044
E4_Bvp 1502566397.61055 5.351269
E4_Bvp 1502566397.62618 5.065641
E4_Bvp 1502566397.6418 4.717943
E4_Bvp 1502566397.65743 4.286425
E4_Bvp 1502566397.67306 3.796232
E4_Bvp 1502566397.68868 3.286634
E4_Bvp 1502566397.70431 2.781116
E4_Bvp 1502566397.71993 2.298687
E4_Bvp 1502566397.73556 1.812887
E4_Acc 1502566412.68937 58 -17 16
E4_Acc 1502566412.72062 58 -18 16
E4_Acc 1502566412.75187 58 -17 16
E4_Acc 1502566412.78312 58 -17 16
E4_Acc 1502566412.81437 58 -17 16
E4_Acc 1502566412.84562 58 -17 16
E4_Bvp 1502566397.75118 1.291925
E4_Bvp 1502566397.76681 0.7435169
E4_Bvp 1502566397.78244 0.1387482
E4_Bvp 1502566397.79806 -0.4970894
E4_Bvp 1502566397.81369 -1.11515
E4_Bvp 1502566397.82931 -1.648792
E4_Bvp 1502566397.84494 -2.047775
E4_Bvp 1502566397.86056 -2.293722
E4_Bvp 1502566397.87619 -2.44451
E4_Bvp 1502566397.89182 -2.570074
E4_Bvp 1502566397.90744 -2.727808
E4_Acc 1502566412.87688 58 -17 16
E4_Acc 1502566412.90813 58 -17 16
E4_Acc 1502566412.93938 58 -17 16
E4_Acc 1502566412.97063 58 -17 16
E4_Acc 1502566413.00188 58 -17 16
E4_Acc 1502566413.03313 58 -17 16
E4_Bvp 1502566397.92307 -2.878189
E4_Bvp 1502566397.93869 -2.909611
E4_Bvp 1502566397.95432 -2.689453
E4_Bvp 1502566397.96994 -2.120193
E4_Bvp 1502566397.98557 -1.210032
E4_Bvp 1502566398.0012 -0.08067703
E4_Bvp 1502566398.01682 1.066769
E4_Bvp 1502566398.03245 2.042755
E4_Bvp 1502566398.04807 2.709295
E4_Bvp 1502566398.0637 2.975134
E4_Bvp 1502566398.07932 2.858967
E4_Acc 1502566413.06438 58 -17 16
E4_Acc 1502566413.09564 58 -17 16
E4_Acc 1502566413.12689 58 -17 16
E4_Acc 1502566413.15814 58 -18 16
E4_Acc 1502566413.18939 58 -17 16
E4_Acc 1502566413.22064 58 -17 16
E4_Bvp 1502566398.09495 2.446636
E4_Bvp 1502566398.11058 1.855642
E4_Bvp 1502566398.1262 1.253527
E4_Bvp 1502566398.14183 0.7958698
E4_Bvp 1502566398.15745 0.5771465
E4_Bvp 1502566398.17308 0.636879
E4_Bvp 1502566398.1887 0.9175377
E4_Bvp 1502566398.20433 1.279991
E4_Bvp 1502566398.21996 1.60836
E4_Bvp 1502566398.23558 1.808262
E4_Bvp 1502566398.25121 1.856583
E4_Bvp 1502566398.26683 1.81958
E4_Bvp 1502566398.28246 1.761909
E4_Bvp 1502566398.29808 1.735476
E4_Bvp 1502566398.31371 1.753464
E4_Bvp 1502566398.32934 1.801371
E4_Bvp 1502566398.34496 1.803804
E4_Bvp 1502566398.36059 1.690346
E4_Bvp 1502566398.37621 1.415827
E4_Bvp 1502566398.39184 0.9238491
E4_Bvp 1502566398.40746 0.2331619
E4_Bvp 1502566398.42309 -0.6411076
E4_Acc 1502566413.25189 58 -17 16
E4_Acc 1502566413.28314 58 -17 16
E4_Acc 1502566413.3144 58 -17 15
E4_Acc 1502566413.34565 58 -17 16
E4_Acc 1502566413.3769 58 -17 16
E4_Acc 1502566413.40815 58 -17 16
E4_Bvp 1502566398.43872 -1.615044
E4_Bvp 1502566398.45434 -2.598402
E4_Bvp 1502566398.46997 -3.44586
E4_Bvp 1502566398.48559 -4.040169
E4_Bvp 1502566398.50122 -4.274984
E4_Bvp 1502566398.51684 -4.119049
E4_Bvp 1502566398.53247 -3.577433
E4_Bvp 1502566398.5481 -2.743521
E4_Bvp 1502566398.56372 -1.745102
E4_Bvp 1502566398.57935 -0.7297821
E4_Bvp 1502566398.59497 0.1874924
E4_Acc 1502566413.4394 58 -17 16
E4_Acc 1502566413.47065 58 -17 16
E4_Acc 1502566413.5019 58 -17 16
E4_Acc 1502566413.53316 58 -17 16
E4_Acc 1502566413.56441 58 -17 16
E4_Acc 1502566413.59566 58 -17 16
E4_Bvp 1502566398.6106 0.9692764
E4_Bvp 1502566398.62622 1.619873
E4_Bvp 1502566398.64185 2.186483
E4_Bvp 1502566398.65748 2.738766
E4_Bvp 1502566398.6731 3.289022
E4_Bvp 1502566398.68873 3.80574
E4_Bvp 1502566398.70435 4.192455
E4_Bvp 1502566398.71998 4.333061
E4_Bvp 1502566398.7356 4.190489
E4_Bvp 1502566398.75123 3.764545
E4_Bvp 1502566398.76686 3.18627
E4_Acc 1502566413.62691 58 -17 16
E4_Acc 1502566413.65816 58 -17 16
E4_Acc 1502566413.68941 58 -17 16
E4_Acc 1502566413.72066 58 -17 15
E4_Acc 1502566413.75192 58 -17 16
E4_Acc 1502566413.78317 58 -17 16
E4_Bvp 1502566398.78248 2.635122
E4_Bvp 1502566398.79811 2.284519
E4_Bvp 1502566398.81373 2.199469
E4_Bvp 1502566398.82936 2.326048
E4_Bvp 1502566398.84498 2.51145
E4_Bvp 1502566398.86061 2.584612
E4_Bvp 1502566398.87624 2.433371
E4_Bvp 1502566398.89186 2.037024
E4_Bvp 1502566398.90749 1.453955
E4_Bvp 1502566398.92311 0.7732792
E4_Bvp 1502566398.93874 0.08556938
E4_Acc 1502566413.81442 58 -17 16
E4_Acc 1502566413.84567 58 -17 16
E4_Acc 1502566413.87692 58 -17 16
E4_Acc 1502566413.90817 58 -17 16
E4_Acc 1502566413.93942 58 -17 16
E4_Acc 1502566413.97068 58 -17 16
E4_Gsr 1502566555.916 0.08070443
E4_Gsr 1502566556.166 0.07686136
E4_Gsr 1502566556.416 0.07814238
E4_Gsr 1502566556.666 0.08070443
E4_Gsr 1502566556.916 0.08198545
E4_Gsr 1502566557.166 0.07686136
E4_Bvp 1502566398.95436 -0.568985
E4_Bvp 1502566398.96999 -1.149357
E4_Bvp 1502566398.98562 -1.592731
E4_Bvp 1502566399.00124 -1.859949
E4_Bvp 1502566399.01687 -1.940788
E4_Bvp 1502566399.03249 -1.919188
E4_Bvp 1502566399.04812 -1.941088
E4_Bvp 1502566399.06374 -2.140522
E4_Bvp 1502566399.07937 -2.583782
E4_Bvp 1502566399.095 -3.211287
E4_Bvp 1502566399.11062 -3.821915
E4_Temperature 1502566384.61548 34.67
E4_Temperature 1502566384.86549 34.67
E4_Temperature 1502566385.1155 34.67
E4_Temperature 1502566385.36551 34.67
E4_Temperature 1502566385.61553 34.69
E4_Temperature 1502566385.86554 34.69
E4_Temperature 1502566386.11555 34.69
E4_Temperature 1502566386.36556 34.69
E4_Acc 1502566414.00193 58 -17 16
E4_Acc 1502566414.03318 58 -17 16
E4_Acc 1502566414.06443 58 -17 16
E4_Acc 1502566414.09568 58 -17 15
E4_Acc 1502566414.12693 58 -17 16
E4_Acc 1502566414.15819 58 -17 16
E4_Bvp 1502566399.12625 -4.183661
E4_Bvp 1502566399.14187 -4.115919
E4_Bvp 1502566399.1575 -3.575047
E4_Bvp 1502566399.17312 -2.674885
E4_Bvp 1502566399.18875 -1.628798
E4_Bvp 1502566399.20438 -0.6435509
E4_Bvp 1502566399.22 0.165493
E4_Bvp 1502566399.23563 0.7941837
E4_Bvp 1502566399.25125 1.321497
E4_Bvp 1502566399.26688 1.802134
E4_Bvp 1502566399.2825 2.224079
E4_Acc 1502566414.18944 58 -17 16
E4_Acc 1502566414.22069 58 -17 16
E4_Acc 1502566414.25194 58 -18 16
E4_Acc 1502566414.28319 58 -17 16
E4_Acc 1502566414.31444 58 -17 16
E4_Acc 1502566414.34569 58 -17 16
E4_Bvp 1502566399.29813 2.525454
E4_Bvp 1502566399.31376 2.646641
E4_Bvp 1502566399.32938 2.58444
E4_Bvp 1502566399.34501 2.361788
E4_Bvp 1502566399.36063 2.065884
E4_Bvp 1502566399.37626 1.749846
E4_Bvp 1502566399.39188 1.410563
E4_Bvp 1502566399.40751 1.027664
E4_Bvp 1502566399.42314 0.6147594
E4_Bvp 1502566399.43876 0.2535858
E4_Bvp 1502566399.45439 0.0613308
E4_Acc 1502566414.37695 58 -17 16
E4_Acc 1502566414.4082 58 -17 16
E4_Acc 1502566414.43945 58 -17 16
E4_Acc 1502566414.4707 58 -17 15
E4_Acc 1502566414.50195 58 -17 15
E4_Acc 1502566414.5332 58 -17 16
E4_Bvp 1502566399.47001 0.1121902
E4_Bvp 1502566399.48564 0.3459148
E4_Bvp 1502566399.50126 0.5928364
E4_Bvp 1502566399.51689 0.665884
E4_Bvp 1502566399.53252 0.465107
E4_Bvp 1502566399.54814 0.02727509
E4_Bvp 1502566399.56377 -0.5106583
E4_Bvp 1502566399.57939 -1.001619
E4_Bvp 1502566399.59502 -1.382971
E4_Bvp 1502566399.61064 -1.673723
E4_Bvp 1502566399.62627 -1.992174
E4_Acc 1502566414.56445 58 -17 16
E4_Acc 1502566414.59571 58 -18 16
E4_Acc 1502566414.62696 58 -17 16
E4_Acc 1502566414.65821 58 -17 15
E4_Acc 1502566414.68946 58 -17 16
E4_Acc 1502566414.72071 58 -17 15
E4_Bvp 1502566399.6419 -2.399729
E4_Bvp 1502566399.65752 -2.933918
E4_Bvp 1502566399.67315 -3.535797
E4_Bvp 1502566399.68877 -4.123236
E4_Bvp 1502566399.7044 -4.655474
E4_Bvp 1502566399.72002 -5.05805
E4_Bvp 1502566399.73565 -5.276836
E4_Bvp 1502566399.75128 -5.220055
E4_Bvp 1502566399.7669 -4.82563
E4_Bvp 1502566399.78253 -4.040604
E4_Bvp 1502566399.79815 -2.940699
E4_Acc 1502566414.75196 58 -17 16
E4_Acc 1502566414.78321 58 -17 16
E4_Acc 1502566414.81447 58 -17 16
E4_Acc 1502566414.84572 58 -17 16
E4_Acc 1502566414.87697 58 -17 15
E4_Acc 1502566414.90822 58 -17 16
E4_Bvp 1502566399.81378 -1.674412
E4_Bvp 1502566399.8294 -0.4533901
E4_Bvp 1502566399.84503 0.5724945
E4_Bvp 1502566399.86066 1.331879
E4_Bvp 1502566399.87628 1.866503
E4_Bvp 1502566399.89191 2.243584
